,Type,AgeGroup,PureBreed,Gender,HasPrincipalColors,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,SimpleQuantity,FreeAdoption,State,HasVideo,HasPhoto,DescriptionPartial,Adoption
183,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
184,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,0.0
185,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,1.0,1.0,1.0
186,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
187,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
188,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,41336.0,1.0,0.0,1.0,0.0
189,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
190,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,0.0,0.0,2.0,0.0
191,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
192,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
193,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
194,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
195,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41332.0,1.0,0.0,1.0,1.0
196,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
197,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,0.0
198,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
199,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
200,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
201,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
202,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
203,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
204,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
205,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
206,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
207,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
208,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
209,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
210,2.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
211,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
212,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,41326.0,1.0,0.0,3.0,0.0
213,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,0.0
214,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
215,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
216,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,0.0,0.0,2.0,1.0
217,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
218,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
219,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
220,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41327.0,1.0,0.0,3.0,1.0
221,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
222,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,0.0
223,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
224,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
225,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
226,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
227,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
228,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
229,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,1.0,1.0,0.0
230,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
231,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
232,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,1.0,0.0
233,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,3.0,0.0
234,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
235,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,1.0,1.0
236,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
237,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
238,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
239,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
240,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
241,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
242,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
243,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,0.0,0.0,2.0,1.0
244,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
245,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
246,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
247,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
248,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,1.0
249,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,2.0,1.0
250,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
251,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,2.0,0.0
252,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
253,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
254,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
255,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
256,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
257,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41336.0,1.0,0.0,2.0,1.0
258,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41336.0,1.0,0.0,2.0,1.0
259,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
260,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41336.0,1.0,0.0,1.0,1.0
261,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41325.0,1.0,0.0,2.0,1.0
262,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
263,1.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,41332.0,1.0,0.0,2.0,0.0
264,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
265,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
266,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
267,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,1.0,3.0,0.0
268,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
269,2.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
270,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,1.0
271,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
272,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,3.0,1.0
273,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41336.0,1.0,0.0,3.0,0.0
274,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
275,1.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
276,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
277,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
278,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
279,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,2.0,1.0
280,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
281,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
282,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
283,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,2.0,1.0
284,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
285,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
286,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
287,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
288,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
289,2.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,3.0,1.0
290,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
291,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
292,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
293,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
294,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
295,2.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
296,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
297,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
298,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
299,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,41330.0,1.0,0.0,3.0,0.0
300,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41332.0,1.0,0.0,1.0,1.0
301,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
302,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,0.0
303,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41327.0,1.0,0.0,1.0,1.0
304,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,1.0,2.0,0.0
305,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
306,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
307,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
308,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41336.0,1.0,0.0,2.0,1.0
309,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
310,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
311,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
312,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41332.0,1.0,0.0,3.0,0.0
313,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
314,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
315,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
316,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,0.0
317,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
318,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
319,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
320,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,0.0
321,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
322,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
323,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
324,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
325,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
326,2.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,41327.0,1.0,0.0,3.0,1.0
327,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41336.0,1.0,0.0,3.0,1.0
328,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,1.0,1.0
329,1.0,3.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
330,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,0.0
331,2.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,0.0
332,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
333,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
334,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,0.0
335,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
336,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
337,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
338,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
339,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
340,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
341,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
342,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
343,2.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,41401.0,1.0,0.0,1.0,1.0
344,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
345,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
346,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
347,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
348,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
349,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
350,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41325.0,1.0,0.0,1.0,1.0
351,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
352,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
353,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,41327.0,1.0,0.0,2.0,1.0
354,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
355,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,0.0
356,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,2.0,1.0
357,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41335.0,1.0,0.0,2.0,1.0
358,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
359,2.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
360,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,1.0,1.0,1.0
361,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,0.0,0.0,3.0,1.0
362,2.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
363,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,3.0,1.0
364,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41336.0,1.0,0.0,3.0,1.0
365,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
366,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
367,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,1.0,2.0,1.0
