,State,AgeGroup,DescriptionPartial,MaturitySize,FurLength,Gender,Adoption
449,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
450,41326.0,2.0,1.0,1.0,2.0,1.0,1.0
451,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
452,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
453,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
454,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
455,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
456,41330.0,0.0,3.0,2.0,1.0,2.0,1.0
457,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
458,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
459,41401.0,0.0,1.0,2.0,2.0,3.0,1.0
460,41326.0,1.0,1.0,2.0,2.0,2.0,0.0
461,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
462,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
463,41401.0,1.0,1.0,1.0,1.0,1.0,1.0
464,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
465,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
466,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
467,41326.0,1.0,3.0,3.0,1.0,1.0,0.0
468,41330.0,2.0,2.0,2.0,1.0,2.0,1.0
469,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
470,41336.0,2.0,1.0,2.0,1.0,1.0,0.0
471,41336.0,0.0,2.0,2.0,1.0,2.0,0.0
472,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
473,41326.0,0.0,2.0,2.0,1.0,3.0,0.0
474,41336.0,1.0,2.0,1.0,2.0,1.0,1.0
475,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
476,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
477,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
478,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
479,41401.0,2.0,3.0,2.0,1.0,3.0,0.0
480,41327.0,2.0,1.0,2.0,2.0,1.0,1.0
481,41336.0,2.0,3.0,2.0,1.0,2.0,0.0
482,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
483,41336.0,3.0,3.0,1.0,1.0,2.0,1.0
484,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
485,41401.0,0.0,1.0,2.0,1.0,3.0,0.0
486,41324.0,0.0,1.0,2.0,2.0,1.0,0.0
487,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
488,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
489,41401.0,3.0,2.0,3.0,3.0,2.0,0.0
490,41401.0,2.0,3.0,2.0,3.0,1.0,0.0
491,41326.0,0.0,2.0,2.0,1.0,3.0,0.0
492,41401.0,1.0,1.0,2.0,2.0,2.0,0.0
493,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
494,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
495,41326.0,1.0,3.0,2.0,1.0,3.0,1.0
496,41401.0,3.0,1.0,1.0,1.0,2.0,1.0
497,41326.0,3.0,1.0,2.0,3.0,1.0,1.0
498,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
499,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
500,41401.0,3.0,1.0,2.0,2.0,2.0,1.0
501,41326.0,0.0,2.0,1.0,1.0,3.0,1.0
502,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
503,41326.0,3.0,2.0,2.0,3.0,2.0,1.0
504,41326.0,2.0,3.0,2.0,1.0,3.0,1.0
505,41401.0,2.0,2.0,2.0,3.0,2.0,0.0
506,41401.0,2.0,2.0,1.0,1.0,2.0,0.0
507,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
508,41401.0,2.0,1.0,1.0,2.0,1.0,0.0
509,41401.0,3.0,1.0,1.0,1.0,1.0,1.0
510,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
511,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
512,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
513,41326.0,3.0,3.0,2.0,1.0,2.0,1.0
514,41326.0,3.0,1.0,3.0,2.0,1.0,0.0
515,41401.0,3.0,1.0,1.0,1.0,1.0,0.0
516,41401.0,3.0,3.0,2.0,2.0,2.0,0.0
517,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
518,41326.0,2.0,2.0,2.0,3.0,1.0,1.0
519,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
520,41326.0,3.0,2.0,3.0,3.0,2.0,0.0
521,41326.0,1.0,1.0,2.0,2.0,1.0,1.0
522,41326.0,3.0,2.0,1.0,2.0,2.0,1.0
523,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
524,41401.0,0.0,3.0,2.0,2.0,2.0,1.0
525,41326.0,0.0,1.0,1.0,1.0,2.0,0.0
526,41326.0,2.0,1.0,2.0,1.0,1.0,0.0
527,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
528,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
529,41401.0,0.0,3.0,1.0,1.0,2.0,1.0
530,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
531,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
532,41342.0,0.0,3.0,2.0,2.0,2.0,1.0
533,41326.0,0.0,2.0,2.0,2.0,3.0,0.0
534,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
535,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
536,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
537,41327.0,3.0,2.0,3.0,2.0,2.0,0.0
538,41401.0,2.0,3.0,1.0,2.0,2.0,0.0
539,41401.0,1.0,2.0,1.0,2.0,1.0,1.0
540,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
541,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
542,41401.0,2.0,2.0,3.0,1.0,3.0,0.0
543,41401.0,2.0,3.0,1.0,1.0,1.0,0.0
544,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
545,41327.0,0.0,2.0,2.0,1.0,2.0,0.0
546,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
547,41326.0,3.0,2.0,1.0,1.0,1.0,0.0
548,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
549,41330.0,0.0,3.0,2.0,1.0,1.0,1.0
550,41326.0,3.0,3.0,3.0,1.0,1.0,1.0
551,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
552,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
553,41326.0,3.0,3.0,3.0,1.0,2.0,0.0
554,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
555,41326.0,2.0,3.0,2.0,2.0,3.0,1.0
556,41401.0,1.0,1.0,1.0,2.0,1.0,0.0
557,41326.0,2.0,3.0,1.0,2.0,3.0,0.0
558,41326.0,3.0,2.0,3.0,1.0,1.0,1.0
559,41335.0,0.0,2.0,1.0,2.0,2.0,0.0
560,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
561,41401.0,2.0,3.0,3.0,1.0,2.0,1.0
562,41336.0,1.0,1.0,2.0,1.0,1.0,1.0
563,41324.0,0.0,1.0,2.0,2.0,1.0,0.0
564,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
565,41401.0,1.0,2.0,3.0,1.0,1.0,0.0
566,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
567,41326.0,3.0,2.0,2.0,2.0,1.0,1.0
568,41326.0,2.0,2.0,1.0,2.0,3.0,1.0
569,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
570,41327.0,2.0,3.0,2.0,2.0,1.0,1.0
571,41326.0,3.0,1.0,2.0,1.0,1.0,0.0
572,41327.0,0.0,3.0,2.0,2.0,2.0,1.0
573,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
574,41326.0,2.0,1.0,1.0,2.0,1.0,1.0
575,41401.0,0.0,2.0,3.0,2.0,1.0,1.0
576,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
577,41401.0,2.0,1.0,3.0,1.0,1.0,0.0
578,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
579,41401.0,0.0,3.0,1.0,2.0,2.0,1.0
580,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
581,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
582,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
583,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
584,41326.0,3.0,1.0,1.0,1.0,2.0,1.0
585,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
586,41327.0,1.0,2.0,2.0,1.0,1.0,1.0
587,41326.0,1.0,3.0,2.0,2.0,2.0,0.0
588,41326.0,0.0,2.0,3.0,2.0,3.0,1.0
589,41327.0,2.0,2.0,1.0,1.0,1.0,1.0
590,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
591,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
592,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
593,41326.0,0.0,1.0,2.0,3.0,1.0,1.0
594,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
595,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
596,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
597,41401.0,3.0,1.0,2.0,2.0,3.0,0.0
598,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
599,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
600,41326.0,3.0,3.0,2.0,2.0,1.0,0.0
601,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
602,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
603,41326.0,1.0,3.0,2.0,1.0,3.0,1.0
604,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
605,41401.0,0.0,0.0,2.0,2.0,1.0,0.0
606,41401.0,0.0,1.0,2.0,1.0,3.0,0.0
607,41332.0,0.0,1.0,2.0,2.0,2.0,1.0
608,41326.0,3.0,1.0,3.0,1.0,1.0,0.0
609,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
610,41330.0,0.0,2.0,2.0,1.0,2.0,1.0
611,41326.0,0.0,2.0,3.0,3.0,1.0,1.0
612,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
613,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
614,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
615,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
616,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
617,41401.0,3.0,3.0,3.0,1.0,2.0,0.0
618,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
619,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
620,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
621,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
622,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
623,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
624,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
625,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
626,41330.0,0.0,3.0,2.0,2.0,3.0,0.0
627,41401.0,1.0,1.0,1.0,1.0,1.0,1.0
628,41326.0,1.0,1.0,2.0,1.0,1.0,0.0
629,41332.0,3.0,3.0,1.0,2.0,2.0,0.0
630,41326.0,2.0,1.0,3.0,1.0,2.0,1.0
631,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
632,41401.0,2.0,3.0,2.0,2.0,3.0,0.0
633,41327.0,0.0,3.0,2.0,1.0,2.0,1.0
634,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
635,41326.0,3.0,2.0,3.0,1.0,1.0,1.0
636,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
637,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
638,41401.0,1.0,1.0,1.0,1.0,2.0,0.0
639,41401.0,2.0,2.0,2.0,2.0,1.0,0.0
640,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
641,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
642,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
643,41401.0,3.0,2.0,2.0,1.0,1.0,0.0
644,41401.0,3.0,3.0,2.0,2.0,1.0,1.0
645,41326.0,2.0,1.0,2.0,1.0,1.0,0.0
646,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
647,41401.0,0.0,1.0,1.0,2.0,3.0,0.0
648,41326.0,0.0,2.0,1.0,2.0,3.0,0.0
649,41332.0,0.0,1.0,1.0,2.0,2.0,1.0
650,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
651,41326.0,2.0,2.0,2.0,1.0,3.0,1.0
652,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
653,41326.0,3.0,2.0,3.0,2.0,1.0,1.0
654,41401.0,0.0,3.0,1.0,2.0,3.0,1.0
655,41326.0,2.0,1.0,1.0,1.0,3.0,0.0
656,41327.0,3.0,3.0,2.0,2.0,2.0,0.0
657,41326.0,0.0,2.0,2.0,1.0,3.0,0.0
658,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
659,41401.0,0.0,1.0,2.0,2.0,1.0,1.0
660,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
661,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
662,41327.0,2.0,2.0,2.0,1.0,1.0,1.0
663,41326.0,2.0,3.0,1.0,1.0,2.0,1.0
664,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
665,41326.0,3.0,1.0,1.0,1.0,2.0,1.0
666,41361.0,2.0,1.0,2.0,2.0,1.0,0.0
667,41326.0,2.0,1.0,3.0,3.0,2.0,1.0
668,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
669,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
670,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
671,41326.0,1.0,2.0,1.0,2.0,2.0,0.0
672,41326.0,1.0,3.0,1.0,1.0,3.0,1.0
673,41401.0,3.0,3.0,2.0,2.0,3.0,0.0
674,41326.0,2.0,1.0,1.0,2.0,3.0,1.0
675,41326.0,0.0,2.0,2.0,3.0,2.0,1.0
676,41401.0,2.0,1.0,2.0,1.0,1.0,1.0
677,41326.0,1.0,2.0,2.0,2.0,1.0,0.0
678,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
679,41401.0,2.0,2.0,1.0,1.0,1.0,0.0
680,41326.0,0.0,3.0,2.0,1.0,1.0,0.0
681,41401.0,3.0,3.0,3.0,2.0,3.0,1.0
682,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
683,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
684,41326.0,2.0,2.0,3.0,2.0,1.0,1.0
685,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
686,41326.0,3.0,2.0,2.0,1.0,3.0,1.0
687,41401.0,3.0,3.0,2.0,2.0,1.0,0.0
688,41326.0,3.0,3.0,3.0,1.0,2.0,1.0
689,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
690,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
691,41327.0,0.0,3.0,2.0,1.0,3.0,0.0
692,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
693,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
694,41326.0,0.0,3.0,2.0,2.0,2.0,0.0
695,41326.0,1.0,2.0,1.0,1.0,3.0,0.0
696,41335.0,0.0,2.0,2.0,1.0,1.0,1.0
697,41326.0,2.0,3.0,2.0,2.0,3.0,1.0
698,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
699,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
700,41326.0,2.0,2.0,1.0,2.0,1.0,1.0
701,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
702,41326.0,3.0,3.0,2.0,3.0,1.0,0.0
703,41326.0,0.0,2.0,1.0,2.0,3.0,1.0
704,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
705,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
706,41401.0,2.0,3.0,2.0,1.0,1.0,1.0
707,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
708,41401.0,0.0,2.0,2.0,2.0,1.0,1.0
709,41326.0,1.0,3.0,1.0,2.0,3.0,1.0
710,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
711,41326.0,0.0,3.0,2.0,2.0,1.0,1.0
712,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
713,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
714,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
715,41330.0,0.0,2.0,2.0,1.0,2.0,1.0
716,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
717,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
718,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
719,41401.0,0.0,2.0,3.0,1.0,1.0,0.0
720,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
721,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
722,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
723,41401.0,2.0,3.0,2.0,2.0,1.0,1.0
724,41326.0,3.0,1.0,1.0,2.0,1.0,1.0
725,41401.0,2.0,1.0,2.0,2.0,1.0,1.0
726,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
727,41326.0,1.0,2.0,3.0,2.0,2.0,1.0
728,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
729,41401.0,2.0,1.0,1.0,2.0,2.0,0.0
730,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
731,41327.0,0.0,1.0,1.0,2.0,2.0,1.0
732,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
733,41326.0,0.0,2.0,3.0,1.0,1.0,1.0
734,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
735,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
736,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
737,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
738,41330.0,3.0,2.0,2.0,2.0,1.0,1.0
739,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
740,41326.0,0.0,1.0,1.0,2.0,3.0,1.0
741,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
742,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
743,41326.0,2.0,2.0,2.0,2.0,1.0,1.0
744,41401.0,1.0,3.0,2.0,1.0,3.0,1.0
745,41401.0,0.0,3.0,3.0,3.0,2.0,1.0
746,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
747,41327.0,0.0,2.0,2.0,2.0,1.0,1.0
748,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
749,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
750,41401.0,3.0,2.0,2.0,1.0,1.0,1.0
751,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
752,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
753,41330.0,3.0,1.0,1.0,2.0,2.0,1.0
754,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
755,41326.0,0.0,1.0,1.0,1.0,2.0,0.0
756,41326.0,3.0,2.0,1.0,1.0,1.0,0.0
757,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
758,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
759,41330.0,0.0,2.0,1.0,2.0,3.0,0.0
760,41401.0,3.0,3.0,3.0,2.0,3.0,1.0
761,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
762,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
763,41326.0,3.0,3.0,2.0,3.0,1.0,1.0
764,41326.0,3.0,1.0,2.0,1.0,2.0,0.0
765,41325.0,0.0,2.0,1.0,1.0,2.0,1.0
766,41332.0,2.0,2.0,2.0,1.0,2.0,0.0
767,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
768,41401.0,2.0,2.0,2.0,1.0,1.0,1.0
769,41326.0,0.0,2.0,1.0,1.0,2.0,0.0
770,41327.0,3.0,3.0,2.0,1.0,2.0,0.0
771,41401.0,2.0,3.0,2.0,2.0,1.0,1.0
772,41332.0,0.0,2.0,2.0,2.0,3.0,0.0
773,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
774,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
775,41327.0,0.0,2.0,2.0,1.0,3.0,1.0
776,41336.0,3.0,3.0,2.0,2.0,2.0,1.0
777,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
778,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
779,41326.0,3.0,2.0,1.0,3.0,2.0,0.0
780,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
781,41401.0,3.0,1.0,2.0,2.0,3.0,0.0
782,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
783,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
784,41326.0,1.0,2.0,1.0,1.0,3.0,0.0
785,41326.0,0.0,2.0,2.0,3.0,3.0,0.0
786,41401.0,3.0,1.0,3.0,2.0,1.0,1.0
787,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
788,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
789,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
790,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
791,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
792,41326.0,2.0,3.0,1.0,1.0,3.0,0.0
793,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
794,41332.0,0.0,1.0,2.0,2.0,1.0,1.0
795,41401.0,1.0,2.0,1.0,2.0,1.0,0.0
796,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
797,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
798,41330.0,0.0,3.0,2.0,1.0,2.0,1.0
799,41326.0,0.0,3.0,2.0,1.0,2.0,0.0
800,41336.0,0.0,1.0,1.0,1.0,2.0,1.0
801,41401.0,3.0,3.0,3.0,3.0,2.0,1.0
802,41326.0,1.0,2.0,2.0,1.0,3.0,0.0
803,41367.0,2.0,2.0,2.0,1.0,3.0,0.0
804,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
805,41401.0,1.0,2.0,2.0,1.0,1.0,1.0
806,41401.0,0.0,2.0,2.0,1.0,2.0,0.0
807,41401.0,2.0,3.0,2.0,1.0,1.0,0.0
808,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
809,41401.0,3.0,3.0,2.0,2.0,3.0,1.0
810,41326.0,2.0,2.0,1.0,1.0,1.0,0.0
811,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
812,41336.0,3.0,1.0,2.0,2.0,1.0,1.0
813,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
814,41401.0,2.0,1.0,2.0,2.0,1.0,0.0
815,41327.0,2.0,1.0,2.0,2.0,1.0,0.0
816,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
817,41401.0,1.0,2.0,2.0,2.0,1.0,1.0
818,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
819,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
820,41326.0,1.0,3.0,1.0,1.0,3.0,1.0
821,41330.0,2.0,3.0,2.0,1.0,1.0,0.0
822,41327.0,2.0,1.0,2.0,1.0,1.0,0.0
823,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
824,41326.0,1.0,3.0,2.0,2.0,1.0,0.0
825,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
826,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
827,41330.0,2.0,3.0,1.0,1.0,2.0,1.0
828,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
829,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
830,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
831,41326.0,0.0,3.0,2.0,1.0,2.0,0.0
832,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
833,41326.0,2.0,3.0,1.0,1.0,1.0,0.0
834,41326.0,3.0,3.0,2.0,1.0,3.0,0.0
835,41336.0,2.0,2.0,2.0,1.0,1.0,0.0
836,41326.0,0.0,2.0,1.0,3.0,3.0,1.0
837,41401.0,2.0,3.0,2.0,1.0,1.0,0.0
838,41326.0,0.0,2.0,1.0,2.0,3.0,1.0
839,41336.0,0.0,2.0,2.0,2.0,3.0,1.0
840,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
841,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
842,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
843,41401.0,3.0,1.0,2.0,3.0,2.0,1.0
844,41326.0,2.0,2.0,2.0,2.0,1.0,0.0
845,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
846,41326.0,0.0,2.0,2.0,1.0,1.0,0.0
847,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
848,41401.0,3.0,1.0,3.0,1.0,1.0,0.0
849,41326.0,0.0,2.0,3.0,1.0,3.0,1.0
850,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
851,41326.0,1.0,1.0,3.0,2.0,1.0,1.0
852,41401.0,0.0,1.0,1.0,3.0,2.0,1.0
853,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
854,41401.0,3.0,2.0,3.0,1.0,2.0,1.0
855,41401.0,1.0,3.0,2.0,1.0,3.0,1.0
856,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
857,41401.0,1.0,1.0,2.0,1.0,3.0,1.0
858,41327.0,2.0,2.0,3.0,1.0,2.0,1.0
859,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
860,41401.0,2.0,2.0,2.0,2.0,2.0,1.0
861,41336.0,2.0,2.0,2.0,1.0,1.0,0.0
862,41327.0,1.0,2.0,3.0,1.0,1.0,1.0
863,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
864,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
865,41332.0,2.0,2.0,3.0,1.0,1.0,0.0
866,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
867,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
868,41401.0,2.0,3.0,2.0,1.0,3.0,1.0
869,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
870,41401.0,0.0,2.0,2.0,1.0,3.0,1.0
871,41401.0,1.0,2.0,2.0,2.0,2.0,1.0
872,41326.0,1.0,2.0,2.0,1.0,3.0,1.0
873,41401.0,0.0,2.0,1.0,1.0,3.0,0.0
874,41332.0,0.0,3.0,1.0,1.0,3.0,1.0
875,41326.0,3.0,2.0,2.0,1.0,1.0,1.0
876,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
877,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
878,41326.0,1.0,3.0,2.0,2.0,1.0,0.0
879,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
880,41335.0,1.0,3.0,2.0,1.0,2.0,0.0
881,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
882,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
883,41326.0,3.0,2.0,1.0,1.0,1.0,1.0
884,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
885,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
886,41332.0,2.0,3.0,3.0,1.0,1.0,0.0
887,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
888,41326.0,2.0,1.0,3.0,2.0,1.0,0.0
889,41326.0,0.0,3.0,2.0,2.0,1.0,0.0
890,41336.0,2.0,2.0,2.0,1.0,3.0,1.0
891,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
892,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
893,41326.0,2.0,1.0,3.0,2.0,2.0,1.0
894,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
895,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
896,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
897,41336.0,2.0,2.0,2.0,3.0,2.0,1.0
898,41401.0,2.0,1.0,1.0,2.0,2.0,1.0
